AppID,ProductType,ProductName,RequiredAge,ControllerSupport,Dlc,ShortDescription,FullGameAppID,FullGameName,SupportedLanguages,HeaderImage,Website,PcRequirementsMin,PcRequirementsMax,Developers,Publishers,Demo,Price,WindowsCompatible,MacCompatible,LinuxCompatible,MetacriticScore,AchievementCount,ReleaseDate,DRM,Categories,Genres
1115751,dlc,"OVERPASS™ Expert Vehicles Pack",0,full,"","The Expert Vehicles Pack contains three models with very different characteristics for dealing with rocks, mud and the harshest environments. - The Polaris RZR XP 1000 Trails &amp; Rocks - The Arctic Cat Alterra MudPro 700 LTD - The Zordix Rock Crawler",,"OVERPASS™","English*, French*, Italian*, German*, Spanish - Spain*, Japanese*, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese*, Spanish - Latin America, Traditional Chinese*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1115751/header.jpg?t=1615885482,,"Minimum:OS: Microsoft Windows 7 64bitProcessor: Intel i5-3470/AMD FX-6300Memory: 4 GB RAMGraphics: GeForce GTX 560 or AMD Radeon HD 6870DirectX: Version 12Storage: 15 GB available space","","Zordix Racing","Nacon",,"6,99€",true,false,false,,,"16 Mar, 2021",,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Downloadable Content, Full controller support, Remote Play Together","Racing, Simulation"
1115752,dlc,"OVERPASS™ Smart Start Pack",0,full,"","Launch your career in the best possible way with support from a first sponsor and three repair kits, which you can use to instantly repair your vehicles between two races.",,"OVERPASS™","English*, French*, Italian*, German*, Spanish - Spain*, Japanese*, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese*, Spanish - Latin America, Traditional Chinese*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1115752/header.jpg?t=1615885447,,"Minimum:OS: Microsoft Windows 7 64bitProcessor: Intel i5-3470/AMD FX-6300Memory: 4 GB RAMGraphics: GeForce GTX 560 or AMD Radeon HD 6870DirectX: Version 12Storage: 15 GB available space","","Zordix Racing","Nacon",,"2,99€",true,false,false,,,"16 Mar, 2021",,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Downloadable Content, Full controller support, Steam Cloud","Racing, Simulation"
1115753,dlc,"OVERPASS™ Drive With Style",0,full,"","Compete with style! The Drive With Style pack includes special livery for the Polaris RZR XP Turbo S and a matching helmet and suit for your driver.",,"OVERPASS™","English*, French*, Italian*, German*, Spanish - Spain*, Japanese*, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese*, Spanish - Latin America, Traditional Chinese*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1115753/header.jpg?t=1615885428,,"Minimum:OS: Microsoft Windows 7 64bitProcessor: Intel i5-3470/AMD FX-6300Memory: 4 GB RAMGraphics: GeForce GTX 560 or AMD Radeon HD 6870DirectX: Version 12Storage: 15 GB available space","","Zordix Racing","Nacon",,"2,99€",true,false,false,,,"16 Mar, 2021",,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Downloadable Content, Full controller support, Steam Cloud","Racing, Simulation"
1115760,game,"Singaria",0,,"","Find the lost land of Singaria and embark on a new action RPG adventure, with rich story and freedom to explore the world. Raise animals in your farm, decorate your home and interact with teammates, manage your tavern and do whatever you like.",,"","English, Simplified Chinese, Traditional Chinese",https://cdn.akamai.steamstatic.com/steam/apps/1115760/header.jpg?t=1572980521,https://www.tacticforge.com/,"Minimum:OS: Windows 7 or greaterProcessor: 2 GhzMemory: 2 GB RAMGraphics: 1 GB video memory, shader model 3.0+DirectX: Version 10Storage: 16 GB available space","Recommended:OS: Windows 7 or greaterProcessor: 4 GhzMemory: 4 GB RAMGraphics: 2 GB video memory, shader model 3.0+DirectX: Version 10Storage: 20 GB available space","Tactic Forge","Tactic Forge",,"20,99€",true,false,false,,70,"2 Aug, 2019",,"Single-player, Steam Achievements","Action, Adventure, Indie, RPG"
1115780,game,"The Almost Gone",0,,"1319410","Experience the intricate dioramas and connections of your life, and the ripples we all make, in this award-winning narrative puzzle game about death, loss, and mental health.",,"","English, French, German, Spanish - Spain, Japanese, Korean, Simplified Chinese, Dutch",https://cdn.akamai.steamstatic.com/steam/apps/1115780/header.jpg?t=1635767021,https://www.thealmostgone.com/,"Minimum:OS: Windows 7 or +Processor: CPU 64-bitMemory: 2 GB RAMGraphics: Direct3D 11 video cardDirectX: Version 11Storage: 500 MB available space","Recommended:OS: Windows 10Processor: CPU 64-bitMemory: 4 GB RAMGraphics: Direct3D 11 video cardDirectX: Version 11Storage: 500 MB available space","Happy Volcano","Playdigious, XD",,"9,99€",true,true,false,67,12,"25 Jun, 2020",,"Single-player, Steam Achievements, Steam Cloud","Adventure, Indie"
1115790,music,"Etherborn - Soundtrack",0,,"","The Etherborn Original Soundtrack.",,"Etherborn","English*, Spanish - Spain*, French, Italian, German, Japanese, Korean, Russian, Simplified Chinese*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1115790/header.jpg?t=1639003189,http://etherborngame.com,"","","Altered Matter","Akupara Games",,"9,75€",true,true,true,,,"18 Jul, 2019",,"","Adventure, Indie"
1115791,dlc,"Etherborn - Digital Art and Design Book",0,full,"","The Etherborn Digital Art and Design Book.",,"Etherborn","English*, Spanish - Spain*, French, Italian, German, Japanese, Korean, Russian, Simplified Chinese*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1115791/header.jpg?t=1590508738,http://etherborngame.com,"Minimum:Storage: 40 MB available space","","Altered Matter","Akupara Games",,"2,99€",true,false,false,,,"18 Jul, 2019",,"Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Cloud","Adventure, Indie"
1115830,game,"Fun Fantasy Girls Jigsaw",0,,"","108 fun fantasy girl puzzles to be completed at 3 different different sizes; 36 8 x 8 (64 pieces) 36 16 x 16 (256 pieces) 36 32 x 32 (1024 pieces) This game does not contain nudity however may be inappropreate for younger audiences buyer discretion is advised.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1115830/header.jpg?t=1563712677,https://Spikkeee.com,"Minimum:OS: Windows 10Processor: 1.5 GHz or HigherMemory: 2 GB RAMStorage: 2 GB available space","","Team Spikkeee","Spikkeee",,"2,49€",true,true,true,,,"21 Jul, 2019",,"Single-player","Casual"
1115860,game,"BOMTILES",0,,"","BOMTILES is a turn-based, player-versus-player, competitive strategy game, where the goal is to destroy your opponent! Be the first to discover the bombs, and claim their unique powers for yourself! Strategies evolve as the game develops... Do you have what it takes to be the best?",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1115860/header.jpg?t=1675375275,https://bomtiles.com,"Minimum:Requires a 64-bit processor and operating systemOS: Win7 64-bit, Win8/8.1 64-bitProcessor: Core 2 Duo E8200 2.66GHz or Phenom II X2 545Memory: 2 GB RAMGraphics: Graphics card with DX10 (shader model 4.0) capabilities.DirectX: Version 10Network: Broadband Internet connectionStorage: 600 MB available spaceAdditional Notes: NOT SUPPORTED: 32-bit Operating Systems","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10 64-bitProcessor: Core 2 Quad Q9550 2.83GHz or Phenom II X4 955Memory: 4 GB RAMDirectX: Version 11Network: Broadband Internet connectionStorage: 600 MB available space","jpm","jpm",,"",true,true,false,,22,"1 Nov, 2019",,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Stats","Casual, Indie, Strategy, Early Access"
1115870,game,"Inner Tao",0,full,"","Master the opposites in this meditative puzzle game.",,"","English, Spanish - Spain",https://cdn.akamai.steamstatic.com/steam/apps/1115870/header.jpg?t=1618247424,,"Minimum:OS: Windows 7Processor: 1.2 GhzMemory: 1024 MB RAMGraphics: 512MBStorage: 200 MB available space","","Lucas Le Slo, Sergi Sabater","Lucas Le Slo",,"2,39€",true,false,false,,2,"12 Apr, 2021",,"Single-player, Steam Achievements, Full controller support, Steam Cloud","Indie"
1115900,dlc,"The Church in the Darkness OST + BTS",0,full,"","The original soundtrack &amp; behind the scenes content for The Church in the Darkness.",,"The Church in the Darkness ™","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1115900/header.jpg?t=1667436145,http://www.paranoidproductions.com/church,"Minimum:OS: Windows XP SP2+Processor: 2.0 GHzGraphics: GPU: DirectX 9 compatibleStorage: 2 MB available space","","Paranoid Productions","Fellow Traveller",,"9,75€",true,true,false,,,"2 Aug, 2019",,"Single-player, Downloadable Content, Full controller support","Action, Adventure, Indie"
1115940,dlc,"When I was young Artbook",0,,"","When I was young game arts' book",,"When I Was Young","English",https://cdn.akamai.steamstatic.com/steam/apps/1115940/header.jpg?t=1629800230,https://www.wiwygame.com/,"Minimum:OS: Windows 7Processor: 2.1 GHZMemory: 2 MB RAMGraphics: 512 MbDirectX: Version 9.0cStorage: 2 GB available space","","WallRus Group"," Art Games Studio S.A.",,"3,29€",true,false,false,,,"10 Jul, 2020",,"Single-player, Downloadable Content","Action, Adventure, Indie"
1115960,game,"Struggle",0,,"","Struggle is a tactical competitive VR shooting game. The special forces will be transported to the battlefield by helicopter and land at a certain location on the battlefield. The fight is quite cruel, you must struggle for the unique chance of survival by any means.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1115960/header.jpg?t=1580534707,https://www.youtube.com/channel/UC5xNm0egsj4npWtRe5qC5_g,"Minimum:Requires a 64-bit processor and operating systemOS: 64-bit Windows 10Processor: Intel Core i7-7700HQMemory: 16 GB RAMGraphics: NVIDIA GeForce GTX1060DirectX: Version 11Network: Broadband Internet connectionStorage: 2 GB available spaceVR Support: SteamVR or Oculus PC","Recommended:Requires a 64-bit processor and operating systemOS: 64-bit Windows 10Processor: Intel Core i7-7700HQMemory: 16 GB RAMGraphics: NVIDIA GeForce GTX1060DirectX: Version 11Network: Broadband Internet connectionStorage: 5 GB available space","TLTS","To be determined",,"12,49€",true,false,false,,38,"3 Oct, 2019",,"Multi-player, PvP, Online PvP, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud","Massively Multiplayer"
1115970,game,"Victim Cache the RPG - An 80s JRPG Parody",0,,"","Victim Cache the RPG is a retro-styled video game that tells a unique story about an unlikely hero who falls in love with a magical princess that is being held by an evil king against her will … yadda yadda every RPG story line from the 80s. F*** that.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1115970/header.jpg?t=1581539141,https://www.victimcache.com/the-rpg/,"Minimum:OS: 7/8/8.1/10(32bit/64bit)Processor: Intel Core2 Duo or betterMemory: 4 GB RAMGraphics: DirectX 9/OpenGL 4.1 capable GPUDirectX: Version 9.0Storage: 400 MB available spaceAdditional Notes: 1280x768 or better Display","","Victim Cache","Victim Cache",,"8,19€",true,true,true,,,"12 Feb, 2020",,"Single-player, Partial Controller Support","Indie, RPG"
1115980,game,"Something for Someone Else",0,,"","Something for Someone Else is a short atypical experience, a brief journey into the mind of a distressed game developer that feels haunted by a game he made. All in the form of a poorly hand drawn narrative platformer accompanied by the beautiful musics of Celluloid Jam.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1115980/header.jpg?t=1583753514,,"Minimum:OS: Windows 7Processor: 1.87 GHzMemory: 1 GB RAMGraphics: ATI Mobility Radeon HD 5145Storage: 180 MB available space","","4H StudioLab","4H StudioLab",,"",true,false,false,,1,"3 Sep, 2019",,"Single-player, Steam Achievements, Commentary available","Adventure, Casual, Free to Play, Indie"
1116010,game,"Blockoid",0,,"","Fun to play, fast paced, puzzle game where players can hone their skills within single-player or battle head to head online. Complete a collection of 4 or more blocks of the same color to burst them! This sends blockers to your opponent which will fill up their board.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1116010/header_alt_assets_0.jpg?t=1569816026,,"Minimum:OS: Windows 7 or Higher (64 bit)Processor: Intel Core i3 or AMD EquivalentMemory: 2 GB RAMGraphics: DX11 Compliant Video Card with 1GB VRAMStorage: 10 GB available space","","Europa Games","Europa Games",,"0,79€",true,false,false,,13,"29 Sep, 2019",,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Stats, Steam Leaderboards","Action, Casual, Indie"
1116020,game,"Witch College",0,,"","Unravel the mystery of the Sunflower Witch.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1116020/header.jpg?t=1572556009,,"Minimum:OS: Windows 7 (64 bit)Processor: 1.8 GHz Pentium 4Memory: 2 GB RAMGraphics: 1920x1080","","Kavorka play","Kavorka play",,"3,99€",true,false,false,,,"30 Jul, 2019",,"Single-player","Casual, Indie, Simulation"
1116030,game,"Oceanum Mortis",0,,"","A tranquil little RPG for people who appreciate tranquility.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1116030/header.jpg?t=1586414445,,"Minimum:OS: WindowsR 7/8/8.1/10 (32bit/64bit)Processor: Intel Core2 Duo or betterMemory: 2 GB RAM GB RAMGraphics: DirectX 9/OpenGL 4.1 capable GPUDirectX: Version 9.0Storage: 290 MB available spaceSound Card: Just the Standard OneAdditional Notes: 1280x768 or better Display","","Brewsterland Studios","Brewsterland Studios",,"",true,false,false,,,"19 Jul, 2019",,"Single-player","Adventure, Casual, Free to Play, Indie, RPG"
1116050,game,"ILL Space",0,,"","Creative base building, space mining and defense - establish a mining colony, expand and research new station modules and defend against the ever increasing invasion of aggressive alien disease! A SPACE MEGABLASTER!",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1116050/header.jpg?t=1662554862,https://illspace.com,"Minimum:OS: Windows 7 32 bitProcessor: Intel Core 2 Duo 2GhzMemory: 4 GB RAMGraphics: GTX 650 Ti 1GB | HD 7850 1GB | Intel UHD Graphics 620DirectX: Version 11Storage: 4 GB available spaceSound Card: Windows compatible","","CoolAndGoodGames","CoolAndGoodGames",,"",true,false,false,,,"Coming soon",,"Single-player","Action, Indie, Simulation, Strategy, Early Access"
1116060,dlc,"Ashen - Nightstorm Isle",0,full,"","Venturing far from familiar ash-covered shores, players descend into the perilous depths of Nightstorm Isle.",,"Ashen","English, French, Italian, German, Spanish - Spain, Japanese, Korean*, Polish*, Portuguese - Brazil*, Russian*, Simplified Chinese*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1116060/header.jpg?t=1575907360,http://www.ashen-game.com/,"Minimum:OS: Windows 7 (64 Bit)Processor: Intel Core i3 @ 3.5GHz or AMD FX-4170Memory: 4 GB RAMGraphics: Nvidia GeForce GTX 760 or AMD R7 270X (2GB VRAM)DirectX: Version 11Storage: 15 GB available space","Recommended:OS: Windows 10 (64 Bit)Processor: Intel Core i5 @ 3.5GHz or AMD FX 6 CoreMemory: 8 GB RAMGraphics: Nvidia GeForce GTX 970 or AMD R9 290X (4GB VRAM)DirectX: Version 11Storage: 15 GB available space","A44","Annapurna Interactive",,"2,84€",true,false,false,,,"9 Dec, 2019",,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Downloadable Content, Full controller support","Action, Adventure, RPG"
1116080,game,"所谓侠客 So-called Hero",0,,"","In the game ,you can became a Chinese super hero, of course, do what you want in this complex world.",,"","Simplified Chinese",https://cdn.akamai.steamstatic.com/steam/apps/1116080/header.jpg?t=1675665877,,"Minimum:Requires a 64-bit processor and operating systemOS: win7/win10/win11Processor: 2.50GHz cpuMemory: 4 GB RAMGraphics: Storage: 2 GB available spaceAdditional Notes: ","Recommended:Requires a 64-bit processor and operating system","NewSmile Games","NewSmile Games",,"",true,false,false,,,"Coming soon",,"Single-player","Adventure, Indie, RPG, Early Access"
